2;Увеличить/Уменьшить;2 круг преобразование;1 действие;30 футов;В, С, M ;Конц-я, до 1 мин;(щепотка железного порошка) Вы уменьшаете или увеличиваете существо или объект, который можете видеть в пределах дальности заклинания на время его действия. Выберите существо или объект, который не находится во владении другого существа. Если цель не согласна, она может сделать спасбросок по Телосложению. В случае успеха заклинание не срабатывает.   Если целью является существо, то все его снаряжение также изменяет размер. Любой предмет, выброшенный существом мгновенно возвращает свой прежний размер. Увеличение. Размер цели удваивается, а вес увеличивается в 8 раз. Таким образом размер существа увеличивается на одну категорию, например Среднее существо становится Большим. Если для увеличения цели вдвое не достаточно свободного пространства, то существо или объект увеличиваются насколько это возможно в данных условиях. Пока заклинание действует, цель также получает преимущество при проверках по Силе и спасбросках по Силе. Оружие цели также увеличивается в размерах. Атаки этим оружием наносят дополнительные 1d4 урона. Уменьшение. Размер цели уменьшается вдвое, а её вес - в восемь раз. Таким образом размер существа уменьшается на одну категорию, например Среднее существо становится Маленьким. Пока заклинание действует, цель также получает помеху на проверки и спасброски по Силе. Оружие цели также уменьшается в размерах. Атаки этим оружием наносят на 1d4 меньше урона (урон нельзя опустить ниже 1).;Чародей;
2;Порыв ветра;2 круг проявление;1 действие;Вы (60-футов линия);В, С, M ;Конц-я, до 1 мин;(семечко любого бобового растения) Линия сильного ветра длиной 60 футов и шириной 10 футов устремляется от вас в выбранном направлении. Каждое существо, которое начинает свой ход в этой линии, должно сделать успешный спасбросок по Силе или его оттолкнет на 15 футов от вас по направлению линии.   Любое существо в линии вынуждено тратить 2 фута передвижения за каждый фут, который оно проходит в вашем направлении.   Порыв ветра развеивает газ или пар, гасит свечи, факелы и другие незащищенные источники огня в области действия. Защищенные источники огня, например фонари, начинают сильно колебаться и гаснут с шансом 50 процентов.   В качестве дополнительного действия в свой ход, пока заклинание действует, вы можете изменить направление в котором ветер дует от вас.;Чародей;
2;Удержание персоны;2 круг очарование;1 действие;60 футов;В, С, M ;Конц-я, до 1 мин;(маленький, ровный кусочек железа) Выберите гуманоида, которого вы можете видеть в пределах дальности заклинания. Цель должна сделать спасбросок по Мудрости или будет парализована на время действия заклинания. В конце каждого своего хода цель может сделать новый спасбросок по Мудрости. В случае успеха заклинание заканчивается для этой цели.   На более высоких кругах. Если вы произносите заклинание, используя ячейку 3 круга или выше, то можете использовать его на однго дополнительного гуманоида за каждый круг выше второго. Существа должны находиться в пределах 30 футов друг от друга, когда вы произносите заклинание.;Чародей;
2;Невидимость;2 круг иллюзия;1 действие;Касание;В, С, M ;Конц-я, до 1 часа;(ресница, покрытая гуммиарабиком) Существо, которого вы коснулись, становится невидимым на время действия заклинания. Все снаряжение персонажа также становится невидимым до тех пор, пока оно на нем. Заклинание заканчивается, если цель атакует или произносит заклинание.   На более высоких уровнях. Если вы произносите заклинание, используя ячейку 3 круга или выше, вы можете использовать его на одну дополнительную цель за каждый круг выше второго.;Чародей;
2;Стук;2 круг преобразование;1 действие;60 футов;В;мгновенно; Выберите объект, который вы видите в пределах дальности заклинания. Это может быть дверь, ящик, сундук, наручники, замок или другой объект, который снабжен простыми или магическими средствами, ограничивающими доступ.   Цель, которая закрыта на простой замок или иным образом заблокирована, открывается. Если объект закрыт на несколько замков, то заклинание открывает только один из них.   Если вы выбираете цель, которая закрыта заклинанием волшебный замок, то заклинание подавляется на 10 минут, в течение которых вы можете нормально открывать и закрывать объект.   Когда вы произносите заклинание, цель издает громкий стук, который слышно на расстоянии 300 футов.;Чародей;
2;Левитация;2 круг преобразование;1 действие;60 футов;В, С, M ;Конц-я, до 10 мин;(маленькая кожаная петля или золотая проволока, согнутая в форме чашки) Одно существо или объект на ваш выбор в пределах дальности заклинания взлетает вертикально на высоту до 20 футов и остается висеть пока действует заклинание. Это заклинание способно поднять до 500 фунтов веса. Цель может передвигаться только отталкиваясь или притягиваясь к неподвижным объектам или поверхностям, до которых может дотянуться (например стены или потолок), в этом случае вы передвигаетесь так, слово лазаете. В свой ход вы можете изменять высоту цели до 20 футов в любом направлении. Если вы являетесь целью заклинания, то можете подниматься или опускаться в качестве части своего передвижения. В противном случае вы должны тратить действие, чтобы передвигать цель, которая должна находиться в пределах дальности заклинания. Когда заклинание заканчивается, цель медленно опускается на землю.;Чародей;
2;Зеркальное отражение;2 круг иллюзия;1 действие;Вы;В, С;1 минута; Рядом с вами появляются три ваших иллюзорных двойника. Пока действует заклинание, двойники двигаются вместе с вами и подражают вашим действиям, меняясь местами так, что невозможно определить какой из образов - настоящий. В качестве действия вы можете отозвать двойников.   Каждый раз, когда существо атакует вас во время действия заклинания, бросьте d20, чтобы определить попала ли атака по вам или по одному из двойников. Если у вас три двойника, то результат 6 или выше означает, что атака попала по двойнику. При двух иллюзиях этот результат равен 8 или выше. При одной - 11 или выше.   КБ двойника равен 10 + ваш модификатор Ловкости. Если атака попадает по нему, то двойник уничтожается. Двойника можно уничтожить только попав по нему атакой. Любой другой урон или эффекты игнорируются. Заклинание заканчивается, если все три двойника уничтожены.    Заклинание не действует на существ, которые не могут видеть,полагаются на другие чувства, например слеповидение, или могут различать иллюзии, например благодаря истинному зрению.;Чародей;
2;Туманный шаг;2 круг призыв;1 бонусное действие;Вы;В;мгновенно; Вас на мгновение окружает серебряная дымка, после чего вы перемещаетесь на расстояние до 30 футов в незанятое место, которое можете видеть.;Чародей;
2;Призрачный образ;2 круг иллюзия;1 действие;60 футов;В, С, M ;Конц-я, до 1 мин;(кусочек овечьей шерсти) Вы создаете иллюзию в разуме существа, которого вы можете видеть в пределах дальности заклинания. Цель должна сделать спасбросок по Интеллекту. В случае провала вы создаете призрачный объект, существо или другое видимое явление на ваш выбор, размером не превышающее куб со стороной 10 футов. Образ виден только цели и существует до тех пор, пока действует заклинание. Заклинание не действует на нежить и големов. Образ включает в себя звук, температуру и другие эффекты, которые воспринимает только цель. Цель может изучить образ, совершив в качестве действия проверку Интеллекта (Анализ) против вашего КС заклинаний. При успехе цель понимает, что это иллюзия, и заклинание заканчивается. Пока цель находится под воздействием заклинания, она расценивает образ реальным. Она находит рациональное объяснение любым нелогичным событиям, которые происходят при взаимодействии с образом. Например, цель попыталась перейти пропасть по призрачному мосту и упала, ступив на него. Если цель выжила после падения, она будет продолжать верить, что мост существует, и объяснит падение каким-нибудь образом: возможно ее столкнули, она поскользнулась, или сильный ветер столкнул ее. Цель настолько убеждена в реальности образа, что может даже получить урон от него. Если вы создали образ существа, то оно может атаковать цель. Аналогично, образ, выглядящий как огонь, лужа кислоты или лава, могут обжечь цель. Каждый раунд в ваш ход, образ может наносить 1d6 психического урона цели, если она находится в пределах 5 футов от него, и если иллюзия представляет собой существо или объект, который может наносить урон. Цель воспринимает урон в виде того типа, который подходит иллюзии.;Чародей;
2;Обжигающий луч;2 круг проявление;1 действие;120 футов;В, С;мгновенно; Вы создаете три огненных луча, которые устремляются к цели в пределах дальности заклинания. Вы можете запустить их в одну цель или в разные. Сделайте Выную атаку дальнего боя для каждого луча. При попадании цель получает 2d6 урона огнем.   На более высоких кругах. Когда вы произносите заклинание, используя ячейку 3 круга или выше, вы создаете дополнительный луч за каждый круг выше второго.;Чародей;
2;Видеть невидимое;2 круг прорицание;1 действие;Вы;В, С, M ;1 час;(щепотка талька и серебряного порошка) Во время действия заклинания вы видите невидимых существ и объекты, слово они видимые. Кроме того вы можете видеть в Эфирном Плане. Эфирные существа и объекты кажутся вам призрачными и полупрозрачными.;Чародей;
2;Вибрация;2 круг проявление;1 действие;60 футов;В, С, M ;мгновенно;(кусочек слюды) Внезапный громкий звенящий звук раздается в указанном вами месте в пределах дальности заклинания. Каждое существо, находящееся в радиусе 10 футов вокруг этой точки, должно сделать спасбросок по Телосложению. При неудаче существо получает 3d8 урона звуком, а при успехе - половину этого урона. Существа, состоящие из неорганических материалов, например,таких как камень, кристалл или металл, получают помеху при спасброске.   Немагические предметы, которые находятся во владении какого-либо существа, также получают урон, оказавшись в зоне действия заклинания.   На более высоких кругах. Когда вы произносите это заклинание, используя ячейку 3 круга или выше, урон увеличивается на 1d8 за каждый круг выше 2.;Чародей;
2;Паучья цепкость;2 круг преобразование;1 действие;Касание;В, С, M ;Конц-я, до 1 часа;(капля битума и паук) Вы касаетесь одного согласного существа, и пока действует заклинание, оно получает способность передвигаться вверх и вниз по вертикальных поверхностям или вверх ногами по потолку, не используя руки. Существо также получает скорость лазания, равную его наземной скорости.;Чародей;
2;Внушение;2 круг очарование;1 действие;30 футов;В, М ;Конц-я, до 8 часов;(язык змеи и кусочек медовых сот или капелька сладкого масла) Вы внушаете образ действий (ограниченный одним-двумя предложениями) и магически влияете на существо, которое вы можете видеть в пределах дальности заклинания. Существо должно слышать и понимать вас. Существа, которых нельзя очаровать, имунны к воздействию этого заклинания. Внушение должно казаться существу рациональным. Если вы попросите его заколоть себя, броситься на копье или иначе нанести себе вред, заклинание закончится.   Существо должно сделать спасбросок по Мудрости. При неудаче оно следует указанному вами образу действий по мере своих возможностей. Этот образ действий может длиться на всем протяжении заклинания. Если его можно закончить раньше, то заклинание заканчивается, когда существо выполняет то, о чем вы его попросили.   Вы можете указывать конкретные условия, в которых существо будет действовать определенным образом. Например, вы можете внушить рыцарю, чтобы он отдал своего боевого коня первому встреченному нищему. Если условие не было выполнено, прежде чем заклинание закончилось, то действие не будет выполнено.   Если вы или любой из ваших компаньонов наносит урон цели, то заклинание заканчивается.;Чародей;
2;Паутина;2 круг призыв;1 действие;60 футов;В, С, M ;Конц-я, до 1 часа;(немного паутины) Вы призываете толстую, липкую паутину в выбранном месте в пределах дальности заклинания. Паутина заполняет куб со стороной 20 футов. Паутина считается труднопроходимой местностью и слегка затемняет область.   Если паутина не закреплена между двумя твердыми объектами (например стенами или деревьями) или не расположена на полу, стене или потолке, то она склеиватся сама с собой, и заклинание заканчивается в начале вашего следующего хода. Паутина расположенная на плоской поверхности имеет глубину 5 футов.   Каждое существо, которое начинает свой ход в паутине или заходит в нее в свой ход, должно сделать спасбросок по Ловкости. В случае провала существо обездвиживается до тех пор, пока действует заклинание или оно не освободится.   В качестве действия обездвиженное существо может сделать проверку Силы против вашего КС заклинаний. В случае успеха ему удается освободиться.   Паутина легко воспламеняется. Любой куб паутины со стороной 5 футов сгорает за 1 раунд, оказавшись под воздействием огня, нанося 2d4 урона огнем любому существу, которое начинает свой ход в огне.;Чародей;
3;Мерцание;3 круг преобразование;1 действие;Вы;В, С;1 минута; Пока действует заклинание, бросайте d20 в конце каждого своего хода. При результате 11 и выше, вы исчезаете с текущего плана существования и оказываетесь на Эфирном Плане (заклинание не срабатывает и расходуется, если вы уже находитесь на этом плане). В начале своего хода или в конце заклинания, если вы находитесь на Эфирном Плане, то вы возвращаетесь в любое незанятое место, находящееся в пределах 10 футов от того места, где вы исчезли. Если такого места нет, то вы оказываетесь в ближайшем незанятом месте (выбирается случайно, если таких мест несколько). В качестве действия вы можете отменить это заклинание.   Находясь на Эфирном Плане, вы можете видеть и слышать  происходящее на плане, откуда вы прибыли, но в оттенках серого и только в пределах 60 футов. Вы можете взаимодействовать только с другими существами Эфирного Плана. Существа, которые не находятся на нем, не могут воспринимать или воздействовать на вас, если не имеют соответствующую способность.;Чародей;
3;Ясновидение;3 круг прорицание;10 минут;1 миля;В, С, M ;Конц-я, до 10 мин;(фокус стоимостью не менее 100 зм, рог украшенный драгоценным камнями для подслушивания или стеклянный глаз для подсматривания) Вы создаете невидимый сенсор в известном вам месте в пределах дальности заклинания или в очевидном месте, незнакомом вам (например за дверью, за углом или в лесной чаще). Сенсор остается на месте до тех пор, пока действует заклинание. Его нельзя атаковать или иным образом взаимодействовать с ним. Произнося заклинание, выберите подслушивание или же подсматривание. Вы можете использовать выбранное чувство так, словно вы находитесь на месте сенсора. В качестве действия вы можете переключаться между подслушиванием и подсматриванием. Существо, которое способно видеть сенсор (благодаря заклинанию видеть невидимое или истинному зрению), видит сияющую, неосязаемую сферу размером с ваш кулак.;Чародей;
3;Дневной свет;3 круг проявление;1 действие;60 футов;В, С;1 час; В указанной вами точке в пределах дальности заклинания появляется шар яркого света радиусом 60 футов. Он также излучает тусклый свет на 60 футов за пределами шара.  Если вы укажете на объект, который держите в руках, или который не находится в чьем-либо владении, то свет исходит из объекта и передвигается вместе с ним. Если объект полностью накрыть чем-то непрозрачным, например чашей или шлемом, то свет блокируется.  Если любая часть области действия заклинания совпадает с областью тьмы, созданной заклинанием 3 круга или ниже, то заклинание, создавшее тьму, рассеивается.;Чародей;
3;Развеять магию;3 круг ограждение;1 действие;120 футов;В, С;Мгновенно; Выберите одно существо, объект или магический эффект в пределах дальности заклинания. Любое заклинание 3 круга или ниже на цели мгновенно заканчивается. Чтобы развеять заклинание 4 круга или выше на цели, вам необходимо сделать проверку вашего параметра заклинаний. КС равен 10 + круг заклинания. Пии успехе заклинание заканчивается.  На более высоких кругах. Если вы произносите заклинание, используя ячейку 4 круга или выше, то автоматически развеиваете эффекты заклинаний, чей круг равен или ниже круга потраченной вами ячейки заклинаний.;Чародей;
3;Страх;3 круг иллюзия;1 действие;Вы (30-футов конус);В, С, M ;Конц-я, до 1 мин;(белое перо или куриное сердце) Вы создаете призрачный образ, олицетворяющий самые ужасные кошмары существ. Каждое существо в конусе длиной 30 футов должно сделать успешный спасбросок по Мудрости или будет напугано на время действия заклинания.   Будучи напуганным, существо может использовать только Рывок и вынуждено убегать от вас по самому безопасному пути каждый ход, если ему есть куда бежать. Если существо заканчивает свой ход в месте, которое находится вне вашей прямой видимости, оно может сделать спасбросок по Мудрости. В случае успеха заклинание заканчивается.;Чародей;
3;Огненный шар;3 круг проявление;1 действие;150 футов;В, С, M ;мгновенно;(маленький шарик из гуано летучей мыши и серы) Вы указываете пальцем на место в пределах дальности заклинания, и с него слетает яркая вспышка, которая прочерчивает воздух, а затем с глухим ревом расцветает огненным взрывом. Каждое существо в сфере радиусом 20 футов вокруг выбранной точки должно сделать спасбросок по Ловкости. В случае провала цель получает 8d6 огненного урона, а в случае успеха - половину этого урона. Огонь огибает углы и поджигает любые воспламеняющиеся объекты, которые не находятся во владении существ.   На более высоких кругах. Если вы произносите заклинание, используя ячейку 4 круга или выше, то урон увеличивается на 1d6 за каждый круг выше третьего.;Чародей;
3;Полет;3 круг преобразование;1 действие;Касание;В, С, M ;Конц-я, до 10 мин;(перо из крыла любой птицы) Вы касаетесь согласного существа. Цель получает скорость полета 60 футов до тех пор, пока действует заклинание. Когда оно заканчивается, цель падает, если она все еще в воздухе и не может остановить падение.   На более высоких кругах. Если вы произносите заклинание, используя ячейку 4 круга или выше, то можете использовать заклинание на одну дополнительную цель за каждый круг выше третьего.;Чародей;
3;Газообразная форма;3 круг преобразование;1 действие;Касание;В, С, M ;Конц-я, до 1 часа;(кусочек марли и струйка дыма) Касанием вы превращаете желающее существо вместе со всем его имуществом и эккипировкой в облако тумана. Заклинание заканчивается, если ОЗ существа падают до 0. Заклинание не работает на бестелесных существ.   Находясь в этой форме, цель может только лететь со скоростью 10 футов. Цель может занимать пространство, где находится другое существо, и оставаться в нем. Цель имеет сопротивление немагическому урону и преимущество при спасбросках по Силе, Локости и Телосложению. Цель может проходить через маленькие отверстия, узкие проемы и даже трещины. Но воспринимает жидкости как твердую поверхность. Цель не может упасть и остается в воздухе, даже если ее оглушить или обездвижить. Находясь в форме облака, цель не может говорить или взаимодействовать с объектами. Любые объекты, которыми владело существо, нельзя использовать, выбрасывать или воздействовать с ними иным способом. Цель не может атаковать или произносить заклинания.;Чародей;
3;Ускорение;3 круг преобразование;1 действие;30 футов;В, С, M ;Конц-я, до 1 мин;(стружка корня лакричника) Выберите согласное существо, которое вы можете видеть в пределах дальности заклинания. Пока заклинание действует, скорость цели удваивается, она получает преимущество на спасброски по Ловкости, бонус +2 к КБ и одно добавочное действие каждый ход. Это действие можно потратить только на Атаку (только одна атака оружием), Рывок, Выход из Боя, Скрытность или Использование объекта.   Когда заклинание заканчивается, цель не может двигаться или совершать действия до конца следующего хода, чувствуя бессилие.;Чародей;
3;Гипнотический Узор;3 круг иллюзия;1 действие;120 футов;С, М ;Конц-я, до 1 мин;(светящаяся палочка фимиама, или хрустальный флакон с фосфоресцирующим веществом) Вы создаете извилистый разноцветный узор, сплетенный в воздухе, в кубе со стороной 30 футов. Узор появляется на мгновение и исчезает. Каждое существо, которое его видит, должно сделать спасбросок по Мудрости. В случае неудачи существо очаровано на время действия заклинания. Очарованное существо небоеспособно, а его скорость падает до 0.   Заклинание заканчивается для существа, если оно получает любой урон или кто-то другой выводит его из ступора, потратив на это действие.;Чародей;
3;Молния;3 круг проявление;1 действие;Вы (100-футов линия);В, С, M ;мгновенно;(кусочек меха и палочка из янтаря, хрусталя или стекла) Удар молнии формирует волну длиной 100 футов и шириной 5 футов, которая распространяется в указанном вами направлении. Каждое существо в зоне действия должно сделать спасбросок по Ловкости. При провале оно получает 8d6 урона молнией, а при успехе - половину этого урона.   Молния поджигает любые воспламеняющиеся объекты, которые не находятся во владении существ.   На более высоких кругах. Если вы произносите заклинание, используя ячейку 4 круга или выше, то урон увеличивается на 1d6 за каждый круг выше третьего.;Чародей;
3;Образ;3 круг иллюзия;1 действие;120 футов;В, С, M ;Конц-я, до 10 мин;(кусочек овечьей шерсти) Вы создаете образ объекта, существа или другого видимого явления, которое помещается в куб со стороной 20 футов. Образ появляется в выбранном вами месте в пределах дальности заклинания и существует до тех пор, пока оно действует. Образ выглядит абсолютно реальным, включая звуки, запахи и температуру, соответствующие выбранной вами вещи. Однако вы не можете создать достаточный жар или холод, чтобы нанести урон, достаточно громкий звук, чтобы нанести урон звуком или оглушить цель, или запах, который может вызвать тошноту (например вонь троглодита). До тех пор, пока вы находитесь в пределах дальности иллюзии, вы можете перемещать ее в качестве действия в любое другое место в пределах дальности заклинания. Когда иллюзия перемещается, вы можете изменять ее внешний вид так, чтобы ее передвижение казалось естественным. Например, если вы создали образ существа, вы можете сделать так, чтобы казалось, будто оно идет. Аналогично, вы можете сделать так, чтобы иллюзия издавала различные звуки, вплоть до поддержания разговора.   Физическое взаимодействие с образом позволяет понять, что это иллюзия, поскольку вещи проходят сквозь нее. В качестве действия существо может обследовать образ и определить, что это иллюзия, сделав успешную проверку Интеллекта (Анализ) против вашего КС заклинаний. Если существо узнает, что это иллюзия, то оно может видеть сквозь нее, а другие сенсорные качества иллюзии становятся слабее.   На более высоких кругах. Если вы произносите заклинание, используя ячейку 6 круга или выше, то заклинание существует до тех пор, пока его не развеют, не требуя концентрации.;Чародей;
3;Защита от энергии;3 круг ограждение;1 действие;Касание;В, С;Конц-я, до 1 часа; Пока действует заклинание, существо, которого вы коснулись получает сопротивление к одному типу урона на ваш выбор: кислота, холод, огонь, молния или звук.;Чародей;
3;Дождь со снегом;3 круг призыв;1 действие;150 футов;В, С, M ;Конц-я, до 1 мин;(щепотка пыли и несколько капель воды) Пока действует заклинание, в цилиндре высотой 20 футов и радиусом 40 футов, в указаной вами точке в пределах дальности заклинания, идет дождь со снегом. Область сильно затемняется, а любой незащищенный огонь в ней тухнет.     Земля в этой области покрывается скользким льдом, делая ее труднопроходимой. Когда существо впервые входит в зону действия заклинания или начинает свой ход в ней, оно должно сделать спасбросок по Ловкости. В случае провала оно падает навзничь.    Если существо концентрируется, находясь в области действия заклинания, то оно должно сделать успешный спасбросок по Телосложению против КС ваших заклинаний, или Конц-я будет нарушена.;Чародей;
3;Замедление;3 круг преобразование;1 действие;120 футов;В, С, M ;Конц-я, до 1 мин;(капля мелассы) Вы изменяете течение времени вокруг 6 существ на ваш выбор в кубе со стороной 40 футов в пределах дальности заклинания. Каждая цель должна сделать спасбросок по Мудрости или будет подвержена действию заклинания до его окончания.   Под воздействием заклинания скорость существа снижается вдвое, оно также получает штраф -2 к КБ и спасброскам по Ловкости и не может реагировать. В свой ход, оно может совершать либо действие, либо дополнительное действие, но не оба. Независимо от способностей существа и артефактов, оно не может делать более одной атаки ближнего или дальнего боя за ход.   Если существо пытается произнести заклинание, которое готовится 1 действие, то бросьте d20. Если результате 11 или выше, то заклинание сработает только в следующий ход этого существа, и существо должно потратить действие в тот ход, чтобы завершить заклинание. В противном случае заклинание не срабатывает и расходуется.   Находясь под воздействием заклинания, существо делает дополнительный спасбросок по Мудрости в конце каждого своего хода. В случае успеха заклинание кончается для него.;Чародей;
